starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:24:49 2020	1588101889	17	31	48	18
Tue Apr 28 21:24:48 2020	1588101888	18	30	48	25
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	18	30	48	25
Tue Apr 28 21:24:48 2020	1588101888	25	23	48	11
Tue Apr 28 21:24:48 2020	1588101888	16	31	48	24
Tue Apr 28 21:24:48 2020	1588101888	18	30	48	25
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	16	31	48	24
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	25	23	48	11
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	16	32	48	24
Tue Apr 28 21:24:48 2020	1588101888	18	30	48	25
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	17	31	48	18
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:48 2020	1588101888	16	32	48	24
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	25	24	48	11
Tue Apr 28 21:24:49 2020	1588101889	23	26	48	23
Tue Apr 28 21:24:48 2020	1588101888	32	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	33	16	48	12
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:49 2020	1588101889	27	21	48	19
Tue Apr 28 21:24:48 2020	1588101888	16	32	48	24
Tue Apr 28 21:24:48 2020	1588101888	16	32	48	24
